stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
4022,38010,"Niagara Falls Blvd & Koenig Rd",,43.001640,-78.822560,1,0
4023,37850,"Niagara Falls Blvd & Farragut Ave",,43.015278,-78.822372,1,0
4024,38380,"Niagara Falls Blvd & Thistle Ave",,43.018928,-78.822351,1,0
4025,37860,"Niagara Falls Blvd & Forbes Ave",,43.020918,-78.822343,1,0
4026,37870,"Niagara Falls Blvd & Ford Ave",,42.964169,-78.823641,1,0
4027,37880,"Niagara Falls Blvd & Romney Rd",,42.997790,-78.822332,1,0
4028,37890,"Niagara Falls Blvd & Glenalby Rd",,42.997798,-78.822612,1,0
4029,37920,"Niagara Falls Blvd & Green Acres Rd",,43.000640,-78.822572,1,0
4030,37930,"Niagara Falls Blvd & Greenhaven Terrace",,43.007257,-78.822213,1,0
4031,37940,"Niagara Falls Blvd & Greenhaven Terrace",,43.007699,-78.822461,1,0
4032,37960,"Niagara Falls Blvd & Highland Ave",,42.974569,-78.823313,1,0
4033,37970,"Niagara Falls Blvd & Irwin Place",,43.025390,-78.822061,1,0
4034,37987,"Niagara Falls Blvd & K-mart Drway",,43.000070,-78.822310,1,0
4035,37990,"Niagara Falls Blvd & Kenilworth Ave",,42.959969,-78.823823,1,0
4036,37820,"Niagara Falls Blvd & Ellicot Creek Rd",,43.025228,-78.822321,1,0
4038,38360,"Niagara Falls Blvd & Sy Rd",,43.094749,-78.912431,1,0
4039,38900,"Old Lake Shore Rd & Kennedy Ave",,42.624820,-79.093363,1,0
4040,39050,"Old Lake Shore Rd & Reeves Rd",,42.614640,-79.098741,1,0
4041,39053,"Lakeshore Rd & Reeves Rd",,42.614708,-79.098822,1,0
4049,38850,"Lakeshore Rd & Eisenhower Ave",,42.624409,-79.094423,1,0
4051,38740,"East Robinson Rd & Niagara Falls Blvd",,43.036039,-78.821363,1,0
4064,38520,"Niagara Falls Blvd & Yorkshire Rd",,42.995718,-78.822644,1,0
4065,38390,"Niagara Falls Blvd & Treadwell Rd",,42.986448,-78.822562,1,0
4066,38410,"Niagara Falls Blvd & Tuscarora Rd",,43.091548,-78.963233,1,0
4067,38420,"Niagara Falls Blvd & Tuscarora Rd",,43.091619,-78.963923,1,0
4068,38430,"Niagara Falls Blvd & Vinson Dr",,43.017090,-78.822361,1,0
4069,38450,"Niagara Falls Blvd & Home Depot Plaza",,43.010658,-78.822202,1,0
4070,38452,"Niagara Falls Blvd & Home Depot Plaza",,43.010579,-78.822442,1,0
4071,38460,"Niagara Falls Blvd & Walmore Rd",,43.099339,-78.927500,1,0
4072,38470,"Ward Rd & Niagara Falls Blvd",,43.087098,-78.889482,1,0
4073,38490,"Niagara Falls Blvd & Willow Ridge Dr",,43.012247,-78.822170,1,0
4074,38500,"Niagara Falls Blvd & Willow Ridge",,43.012708,-78.822392,1,0
4075,38503,"Niagara Falls Blvd & Witmer Rd",,43.091019,-78.901682,1,0
4076,38880,"Old Lake Shore Rd & Herr Rd",,42.631268,-79.082202,1,0
4077,38510,"Niagara Falls Blvd & Yorkshire Rd",,42.995529,-78.822372,1,0
4078,37690,"Niagara Falls Blvd & Caravelle Dr",,43.098637,-78.945053,1,0
4080,38542,"Odell St & Hamburg Tpk",,42.820930,-78.848231,1,0
4081,38543,"Odell St & Steelawanna Ave",,42.820848,-78.847443,1,0
4082,38555,"O'Hara Rd & Cardinal O'Hara H.S.",,43.000278,-78.863580,1,0
4083,38570,"Ohio St & Childs St",,42.860289,-78.867543,1,0
4084,38580,"Ohio St & Ganson St",,42.861028,-78.867613,1,0
4085,38583,"Ohio St & Michigan Ave",,42.871968,-78.871911,1,0
4086,38590,"Ohio St & Pierce & Stevens St",,42.857809,-78.866641,1,0
4087,38600,"Ohio St & Pierce & Stevens St",,42.857609,-78.866642,1,0
4088,38620,"Louisiana St & St Clair St",,42.863319,-78.867152,1,0
4089,38640,"Old Lake Shore Rd & Arthur Ave",,42.619249,-79.097690,1,0
4090,38506,"Niagara Falls Blvd & Witmer Rd",,43.091110,-78.901051,1,0
4091,36825,"Weinberg Drway & Weinberg Campus (2)",,43.013519,-78.787843,1,0
4092,37712,"Niagara Falls Blvd & Crestwood Health Care",,43.092507,-78.906254,1,0
4093,36570,"Northampton St & Humboldt Parkway",,42.907339,-78.844511,1,0
4094,36660,"North Division & Ellicott St",,42.883038,-78.872582,1,0
4095,36670,"North Division St & Elm St",,42.882600,-78.870042,1,0
4096,36680,"North Division & Main St",,42.883238,-78.874592,1,0
4097,36690,"North Division St & Oak St",,42.882759,-78.871211,1,0
4103,36540,"North St & Linwood Ave",,42.902278,-78.870402,1,0
4105,36530,"North St & Irving Place",,42.902300,-78.874854,1,0
4107,36900,"Sweet Home Rd & North French Rd",,43.035227,-78.799460,1,0
4108,36940,"North Main St & Center St",,42.639938,-79.027752,1,0
4109,36980,"North Main St & Henry Dr",,42.646630,-79.031060,1,0
4110,36990,"North Main St & Lake St",,42.638869,-79.027794,1,0
4111,37001,"North Main St & Maple St",,42.641829,-79.027881,1,0
4112,37031,"North Main St & Orchard Ave",,42.642418,-79.028020,1,0
4113,37051,"North Main St & School St",,42.641478,-79.027913,1,0
4114,37060,"North Main St & Woodard St",,42.643380,-79.028731,1,0
4116,37100,"North Ogden St & Lovejoy St",,42.889788,-78.802482,1,0
4118,36300,"Niagara St & West Mohawk St",,42.888247,-78.879981,1,0
4119,36170,"Niagara St & Rhode Island St",,42.906089,-78.896762,1,0
4120,31120,"Main St & Pine St",,43.170060,-78.692202,1,0
4121,36210,"Niagara St & School St",,42.910249,-78.899963,1,0
4122,36220,"Niagara St & School St",,42.910430,-78.900101,1,0
4123,36230,"Niagara St & West Mohawk St",,42.888078,-78.879582,1,0
4124,36240,"Niagara St & South Elmwood Ave",,42.887828,-78.879632,1,0
4125,36250,"Niagara St & Tonawanda St",,42.929500,-78.897653,1,0
4126,36260,"Niagara St & Vermont St",,42.904278,-78.894873,1,0
4127,36270,"Niagara St & Vermont St",,42.904588,-78.895313,1,0
4128,36273,"Niagara St & Virginia St",,42.893328,-78.884603,1,0
4129,36275,"Niagara St & Virginia St",,42.893520,-78.884912,1,0
4130,36560,"North St & Richmond Ave",,42.902379,-78.881381,1,0
4131,36290,"1709 Niagara St",,42.931130,-78.899461,1,0
4132,37178,"Niagara Falls Blvd & 2600 NF Blvd",,43.092469,-78.906442,1,0
4133,36360,"Niagara Square & City Hall",,42.886529,-78.878923,1,0
4134,36400,"Niagara Square & West Genesee St",,42.886469,-78.877424,1,0
4135,36440,"Normal Ave & Connecticut St",,42.905909,-78.888143,1,0
4137,36460,"Normal Ave & Massachusetts Ave",,42.910668,-78.892631,1,0
4138,36470,"Normal Ave & Rhode Island St",,42.909019,-78.891542,1,0
4139,36480,"Normal Ave & Vermont St",,42.907490,-78.890003,1,0
4140,36490,"Normal Ave & York St",,42.904349,-78.886642,1,0
4141,36500,"North St & College St",,42.902338,-78.879002,1,0
4142,36510,"North St & Delaware Ave",,42.902228,-78.872662,1,0
4143,36520,"North St & Elmwood Ave",,42.902319,-78.876892,1,0
4144,36280,"River Rd & Heutter Ave",,42.957100,-78.912573,1,0
4145,37570,"Niagara Falls Blvd & Anthony Ave",,43.094568,-78.955903,1,0
4146,37430,"Niagara Falls Blvd & 80th St",,43.089118,-78.972091,1,0
4147,37440,"Niagara Falls Blvd & 80th St",,43.089257,-78.972390,1,0
4148,37460,"Niagara Falls Blvd & 82nd St",,43.089578,-78.969991,1,0
4149,37470,"Niagara Falls Blvd & 82nd St",,43.089699,-78.970320,1,0
4150,37480,"Niagara Falls Blvd & 8320 Nia Falls Blvd",,43.089959,-78.969163,1,0
4151,37490,"Niagara Falls Blvd & 86th St",,43.090967,-78.965383,1,0
4152,37500,"Niagara Falls Blvd & 86th St",,43.091197,-78.965543,1,0
4153,37510,"Buffalo Ave & 87th St",,43.077559,-78.963002,1,0
4154,37520,"Niagara Falls Blvd & 89th St",,43.092680,-78.960244,1,0
4155,37530,"Niagara Falls Blvd & 89th St",,43.092968,-78.959882,1,0
4156,37540,"Niagara Falls Blvd & 98th St",,43.096538,-78.949643,1,0
4157,37110,"North Ogden St & Ludington St",,42.887198,-78.802432,1,0
4158,37560,"Niagara Falls Blvd & Almeda Ave",,42.984538,-78.822682,1,0
4159,37400,"Niagara Falls Blvd & 77th St",,43.088400,-78.976462,1,0
4160,37580,"Niagara Falls Blvd & ARC",,43.093598,-78.910791,1,0
4161,37610,"Niagara Falls Blvd & Betina Ave",,42.976109,-78.823051,1,0
4162,37612,"Niagara Falls Blvd & Summit Inn",,43.095428,-78.953612,1,0
4163,37620,"Niagara Falls Blvd & Blvd Mall",,42.987610,-78.820774,1,0
4164,37629,"Niagara Falls Blvd & Motel 6",,43.093828,-78.957843,1,0
4165,37640,"Niagara Falls Blvd & Braxmar Rd",,42.993359,-78.822662,1,0
4166,37650,"Niagara Falls Blvd & Briarhurst Dr",,42.986078,-78.822861,1,0
4167,37660,"Niagara Falls Blvd & Brighton Rd",,42.991230,-78.822693,1,0
4168,37670,"Niagara Falls Blvd & Cambridge Blvd",,42.963638,-78.823570,1,0
4169,37680,"Niagara Falls Blvd & Caravelle Dr",,43.098259,-78.945393,1,0
4171,37550,"Niagara Falls Blvd & 98th St",,43.096889,-78.949720,1,0
4172,37280,"Niagara Falls Blvd & 61st St",,43.090219,-78.994753,1,0
4173,37700,"Niagara Falls Blvd & Chalmers Ave",,42.967480,-78.823533,1,0
4174,37180,"Niagara Falls Blvd & 101st St",,43.097588,-78.947052,1,0
4175,37181,"Niagara Falls Blvd & 101st St",,43.097928,-78.946952,1,0
4176,37193,"2768 Niagara Falls Blvd",,43.090518,-78.896702,1,0
4177,37194,"Niagara Falls Blvd & 2753 NF Blvd",,43.090658,-78.896941,1,0
4178,37200,"Niagara Falls Blvd & 47th St",,43.093168,-79.008574,1,0
4179,37210,"Niagara Falls Blvd & 47th St",,43.093409,-79.008531,1,0
4180,37220,"Niagara Falls Blvd & 56th St",,43.090627,-78.999633,1,0
4181,37230,"Niagara Falls Blvd & 56th St",,43.090978,-79.000032,1,0
4182,37240,"Niagara Falls Blvd & 59th St",,43.090268,-78.997263,1,0
4183,37250,"Niagara Falls Blvd & 59th St",,43.090518,-78.996931,1,0
4184,37420,"Niagara Falls Blvd & 78th St",,43.088728,-78.974933,1,0
4185,37270,"Niagara Falls Blvd & 61st St",,43.090027,-78.995050,1,0
4186,37410,"Niagara Falls Blvd & 79th St",,43.088709,-78.974063,1,0
4187,37290,"Niagara Falls Blvd & 66th St",,43.089038,-78.987352,1,0
4188,37300,"Niagara Falls Blvd & 66th St",,43.089249,-78.987902,1,0
4189,37310,"Niagara Falls Blvd & 70th St",,43.088430,-78.984000,1,0
4190,37320,"Niagara Falls Blvd & 70th St",,43.088698,-78.984232,1,0
4191,37330,"Niagara Falls Blvd & 72nd St",,43.087978,-78.981541,1,0
4192,37340,"Niagara Falls Blvd & 72nd St",,43.088279,-78.981971,1,0
4193,37350,"Niagara Falls Blvd & 74th St",,43.087800,-78.979741,1,0
4194,37360,"Niagara Falls Blvd & 74th St (Target)",,43.087947,-78.979902,1,0
4195,37370,"Niagara Falls Blvd & 76th St",,43.087947,-78.977680,1,0
4196,37380,"Niagara Falls Blvd & 76th St",,43.088208,-78.977551,1,0
4197,37390,"Niagara Falls Blvd & 77th St",,43.088208,-78.976482,1,0
4198,37120,"North Ogden St & Ludington St",,42.887477,-78.802512,1,0
4199,37260,"Niagara Falls Blvd & 60th St",,43.090389,-78.995863,1,0
4200,41970,"Pearl St & Asbury Alley",,42.891889,-78.873661,1,0
4202,41840,"Payne Ave & Schenck St",,43.031550,-78.870072,1,0
4203,41850,"Payne Ave & Schenk St",,43.031898,-78.870482,1,0
4204,41860,"Payne Ave & Sommer St",,43.035518,-78.871682,1,0
4205,41880,"Payne Ave & Taber Place",,43.039889,-78.873613,1,0
4206,41890,"Payne Ave & Thompson St",,43.029878,-78.869401,1,0
4207,41900,"Payne Ave & Thompson St",,43.030259,-78.869822,1,0
4209,41920,"Payne Ave & Walck Rd",,43.044180,-78.874970,1,0
4210,41930,"Payne Ave & Walck Rd",,43.044818,-78.875393,1,0
4211,41940,"Payne Ave & Wheatfield St",,43.036880,-78.872220,1,0
4212,41820,"Payne Ave & Robinson St",,43.033808,-78.871263,1,0
4213,41960,"310 Pearl St",,42.887968,-78.874982,1,0
4214,41810,"Payne Ave & Robinson St",,43.033438,-78.870842,1,0
4215,41990,"Pearl St & Chippewa St",,42.890569,-78.874082,1,0
4216,42000,"Pearl St & Church St",,42.883510,-78.876393,1,0
4217,42010,"Pearl St & Court St",,42.885839,-78.875603,1,0
4218,42020,"Pearl St & West Eagle St",,42.884650,-78.876041,1,0
4219,42030,"Pearl St & West Huron St",,42.889028,-78.874594,1,0
4221,42050,"Pearl St & Lower Terrace",,42.879120,-78.878121,1,0
4222,42070,"Pearl St & Seneca St",,42.880958,-78.877192,1,0
4223,42080,"Pearl St & Swan St",,42.882219,-78.876821,1,0
4224,42090,"Pearl St & Tupper St",,42.893808,-78.873102,1,0
4226,41950,"Payne Ave & Wheatfield St",,43.037189,-78.872653,1,0
4239,41830,"Payne Ave & Rosebrock Ave",,43.042108,-78.874201,1,0
4241,42180,"Perry St & Chicago St",,42.874360,-78.868031,1,0
4245,41720,"456 Payne Ave",,43.035959,-78.872122,1,0
4246,41730,"Payne Ave & Christiana St",,43.027508,-78.868522,1,0
4247,41740,"Payne Ave & Christiana St",,43.027788,-78.868884,1,0
4248,41750,"Payne Ave & East Ave",,43.047570,-78.876240,1,0
4249,41760,"Payne Ave & East Ave",,43.047989,-78.876620,1,0
4250,41770,"Payne Ave & Edward St",,43.042169,-78.874392,1,0
4251,41780,"Payne Ave & Evans St",,43.039568,-78.873330,1,0
4252,41800,"Payne Ave & Meadow Dr",,43.052088,-78.878512,1,0
4254,42600,"Pine Ave & 25th St",,43.095039,-79.032090,1,0
4255,42470,"Pine Ave & 10th St",,43.094779,-79.050352,1,0
4256,42480,"Pine Ave & 13th St",,43.094749,-79.046941,1,0
4257,42490,"Pine Ave & 13th St",,43.094990,-79.046392,1,0
4258,42500,"Pine Ave & 15th St",,43.094839,-79.044362,1,0
4259,42510,"Pine Ave & 15th St",,43.095078,-79.043641,1,0
4260,42520,"Pine Ave & 17th St",,43.094960,-79.041761,1,0
4261,42530,"Pine Ave & 17th St",,43.095179,-79.041242,1,0
4262,42540,"Pine Ave & 19th St",,43.095009,-79.039273,1,0
4263,42550,"Pine Ave & 19th St",,43.095179,-79.038803,1,0
4264,42560,"Pine Ave & 22nd St",,43.094998,-79.035832,1,0
4265,42570,"Pine Ave & 22nd St",,43.095187,-79.035951,1,0
4267,42590,"Pine Ave & 24th St",,43.095209,-79.033302,1,0
4268,42440,"Pierce Ave & 27th St",,43.101660,-79.029111,1,0
4269,42620,"Pine Ave & 27th St",,43.095039,-79.029632,1,0
4270,42630,"Pine Ave & 27th St",,43.095187,-79.029290,1,0
4271,42640,"Pine Ave & 29th St",,43.095039,-79.027141,1,0
4272,42650,"Pine Ave & 29th St",,43.095187,-79.026851,1,0
4273,42660,"Pine Ave & 35th St",,43.095069,-79.021234,1,0
4274,42680,"Pine Ave & 37th St",,43.095360,-79.018883,1,0
4275,42681,"Pine Ave & 38th St",,43.095078,-79.018243,1,0
4276,42710,"Pine Ave & 7th St",,43.094428,-79.054582,1,0
4277,42720,"Pine Ave & 7th St",,43.094609,-79.054263,1,0
4278,42730,"Pine St & East Main St",,42.768059,-78.607822,1,0
4279,42740,"Pine St & East Union St",,42.717419,-78.825861,1,0
4280,42580,"Pine Ave & 24th St",,43.095009,-79.033471,1,0
4281,42329,"Pierce Ave & 11th St",,43.101679,-79.049033,1,0
4283,42190,"Perry St & Chicago St",,42.874308,-78.867022,1,0
4284,42200,"Perry St & Hamburg St",,42.872609,-78.858101,1,0
4285,42220,"Perry St & Louisiana St",,42.873828,-78.864363,1,0
4286,42230,"Perry St & Louisiana St",,42.873760,-78.864453,1,0
4287,42240,"Perry St & Michigan Ave",,42.874798,-78.870504,1,0
4288,42250,"Perry St & Michigan Ave",,42.875017,-78.870962,1,0
4292,42300,"Pierce Ave & 11th St",,43.101778,-79.048443,1,0
4293,42460,"Pine Ave & 10th St",,43.094590,-79.050852,1,0
4294,42320,"Pierce Ave & 13th St",,43.101769,-79.046581,1,0
4295,42450,"Pierce Ave & Hyde Park Blvd",,43.101608,-79.027550,1,0
4296,42330,"Pierce Ave & 15th St",,43.101698,-79.044382,1,0
4297,42340,"Pierce Ave & 15th St",,43.101728,-79.043913,1,0
4298,42350,"Pierce Ave & 17th St",,43.101679,-79.041301,1,0
4299,42360,"Pierce Ave & 17th St",,43.101747,-79.041072,1,0
4300,42370,"Pierce Ave & 18th St",,43.101668,-79.040010,1,0
4301,42380,"Pierce Ave & 18th St",,43.101728,-79.039432,1,0
4302,42390,"Pierce Ave & 22nd St",,43.101649,-79.036284,1,0
4303,42400,"Pierce Ave & 22nd St",,43.101698,-79.035901,1,0
4304,42410,"Pierce Ave & 24th St",,43.101638,-79.033713,1,0
4305,42420,"Pierce Ave & 24th St",,43.101679,-79.033322,1,0
4306,42430,"Pierce Ave & 27th St",,43.101600,-79.029832,1,0
4307,42170,"Perry St & Alabama St",,42.873039,-78.860342,1,0
4308,42310,"Pierce Ave & 13th St",,43.101709,-79.046612,1,0
4309,40090,"Highland Ave & Ontario Ave",,43.108730,-79.049071,1,0
4311,39960,"Ontario Ave & 21st St",,43.108700,-79.036741,1,0
4312,39970,"Ontario Ave & 22nd St",,43.108519,-79.036250,1,0
4313,39980,"Ontario Ave & 24th St",,43.108530,-79.033660,1,0
4314,39990,"Ontario Ave & 24th St",,43.108700,-79.033183,1,0
4315,40000,"Ontario St & Albert Ave",,42.952148,-78.901372,1,0
4316,40030,"Ontario St & Chadduck Ave",,42.955088,-78.898714,1,0
4317,40040,"Ontario St & Chadduck Ave",,42.955488,-78.898441,1,0
4318,40050,"Ontario St & Crowley Ave",,42.953080,-78.900572,1,0
4319,40060,"Ontario St & Crowley Ave",,42.953439,-78.900342,1,0
4320,40070,"Ontario St & Gallatin Ave",,42.950959,-78.902151,1,0
4321,39940,"Ontario Ave & 18th St",,43.108549,-79.039853,1,0
4322,40081,"Ontario St & Hyde Park Blvd",,43.108708,-79.030503,1,0
4324,40100,"Ontario Ave & Lockport Rd",,43.108708,-79.042011,1,0
4325,40110,"Ontario Ave & Main St",,43.108719,-79.054022,1,0
4326,40111,"Ontario Ave & Main St",,43.108538,-79.053651,1,0
4328,40150,"Ontario Ave & Philadelphia St",,42.957168,-78.896742,1,0
4329,40160,"Ontario St & Philadelphia St",,42.957519,-78.896541,1,0
4331,40173,"Ontario St & Riverside High School",,42.946758,-78.906461,1,0
4332,40180,"Ontario St & Saratoga St",,42.951709,-78.901940,1,0
4333,40190,"Ontario St & Skillen St",,42.959059,-78.895033,1,0
4334,40200,"Ontario St & Skillen St",,42.958999,-78.895153,1,0
4335,40080,"Ontario Ave & Hyde Park Blvd",,43.108519,-79.030522,1,0
4337,36160,"Niagara St & Rhode Island St",,42.905859,-78.896352,1,0
4348,39950,"Ontario Ave & 18th St",,43.108719,-79.039691,1,0
4350,40222,"620 Orchard Park Rd",,42.831020,-78.776971,1,0
4355,39860,"Ontario Ave & 10th St",,43.108538,-79.051681,1,0
4356,39870,"Ontario Ave & 10th St",,43.108730,-79.051271,1,0
4357,39880,"11th St & Ontario Ave",,43.108549,-79.048911,1,0
4364,40650,"Orchard Park Rd & The Shops",,42.832319,-78.786343,1,0
4365,40670,"Orchard Park & Union Rd",,42.800789,-78.752372,1,0
4366,40680,"Orchard Park Rd & Webster Rd",,42.781618,-78.745802,1,0
4367,40690,"Orchard Park Rd & Webster Rd",,42.781939,-78.746173,1,0
4370,40830,"Paramount Parkway & Paramount Loop",,42.986579,-78.858351,1,0
4374,40870,"Parker Ave & Amherst Station",,42.940159,-78.839043,1,0
4375,40210,"Ontario St & Tonawanda St",,42.949890,-78.903382,1,0
4377,40600,"Orchard Park Rd & Ridge Rd",,42.829718,-78.776440,1,0
4390,40390,"Orchard Park Rd & Hart Place",,42.790450,-78.751291,1,0
4392,40223,"629 Orchard Park",,42.831080,-78.777333,1,0
4393,40260,"Orchard Park Rd & Berg Rd",,42.810388,-78.761472,1,0
4394,40270,"Orchard Park Rd & Berg Rd",,42.810698,-78.762101,1,0
4396,40290,"Orchard Park Rd & Crownland Cirlce",,42.807459,-78.758651,1,0
4397,40300,"Orchard Park Rd & Dover Dr",,42.805519,-78.757010,1,0
4398,40303,"Orchard Park Rd & Eaglebrook Dr",,42.803458,-78.755093,1,0
4399,40310,"Orchard Park Rd & East and West Rd",,42.820179,-78.770951,1,0
4400,40320,"Orchard Park Rd & East and West Rd",,42.820500,-78.771501,1,0
4401,40370,"Orchard Park Rd & Fisher Rd",,42.818447,-78.769120,1,0
4402,40640,"Orchard Park & Southwestern Blvd",,42.795889,-78.751751,1,0
4403,40387,"Orchard Park Rd & Hart Place",,42.790198,-78.750983,1,0
4404,40630,"Orchard Park Rd & Southwestern Blvd",,42.796199,-78.751572,1,0
4405,40450,"Orchard Park Rd & Marilyn Dr",,42.812769,-78.764040,1,0
4406,40470,"Orchard Park Rd & Michael Rd",,42.803699,-78.755013,1,0
4407,40480,"Orchard Park Rd & Michael Rd",,42.803959,-78.755541,1,0
4408,40490,"Orchard Park Rd & Milestrip Rd",,42.788778,-78.750682,1,0
4409,40500,"Orchard Park Rd & Milestrip Rd",,42.789189,-78.751003,1,0
4410,40510,"Orchard Park Rd & M&T Bank",,42.772008,-78.744783,1,0
4411,40520,"Orchard Park Rd & M&T Bank",,42.772148,-78.745032,1,0
4412,40530,"Orchard Park Rd & Orchard Health",,42.831529,-78.777722,1,0
4413,40570,"Orchard Park Rd & Reppien Place",,42.792130,-78.751511,1,0
4414,40580,"Orchard Park Rd & Reppien Place",,42.792470,-78.751751,1,0
4415,40590,"Orchard Park Rd & Ridge Rd",,42.829918,-78.776181,1,0
4416,40220,"Ontario St & Tonawanda St",,42.950098,-78.903441,1,0
4417,40380,"Orchard Park Rd & Fisher Rd",,42.818960,-78.770083,1,0
4418,33000,"McKinley Parkway & McClellan Circle",,42.844480,-78.814781,1,0
4419,32440,"Maryland St & Cottage St",,42.897529,-78.881092,1,0
4420,32860,"McKinley Parkway & Eden St",,42.836229,-78.815021,1,0
4421,32870,"McKinley Parkway & Edgewood Ave",,42.846749,-78.818052,1,0
4422,32890,"McKinley Parkway & Hollywood Ave",,42.838868,-78.814922,1,0
4423,32910,"McKinley Parkway & Kenefick Ave",,42.850369,-78.819840,1,0
4425,32923,"McKinley Parkway & Lake Ave",,42.796558,-78.810783,1,0
4426,32930,"McKinley Parkway & Lakewood Ave",,42.852777,-78.821421,1,0
4428,32940,"McKinley Parkway & Lakewood Ave",,42.853068,-78.821711,1,0
4429,32960,"McKinley Parkway & Lorraine Ave",,42.845598,-78.816551,1,0
4430,32840,"McKinley Parkway & Downing St",,42.834549,-78.815060,1,0
4432,32830,"McKinley Parkway & Culver Rd",,42.839660,-78.815080,1,0
4433,33020,"McKinley Parkway & McKinley Circle",,42.831918,-78.815003,1,0
4435,33060,"McKinley Parkway & McKinley Plaza",,42.786559,-78.811213,1,0
4437,33080,"McKinley Parkway & Milestrip Rd",,42.790039,-78.811081,1,0
4438,33090,"McKinley Parkway & Milestrip Rd",,42.789568,-78.810962,1,0
4442,33160,"McKinley Parkway & Sheffield Ave",,42.842970,-78.815133,1,0
4443,33180,"McKinley Parkway & Strathmore Ave",,42.847768,-78.818690,1,0
4444,32990,"McKinley Parkway & Marilla St",,42.837298,-78.815181,1,0
4446,36140,"Niagara St & Potomac Ave",,42.924389,-78.898120,1,0
4447,32460,"Maryland St & Niagara St",,42.894849,-78.886463,1,0
4448,32470,"Maryland St & Niagara St",,42.895158,-78.885993,1,0
4449,32480,"Maryland St & West Ave",,42.896619,-78.882954,1,0
4450,32490,"Maryland St & West Ave",,42.896879,-78.882533,1,0
4451,32500,"Maryland St & Whitney Place",,42.895879,-78.884421,1,0
4452,32510,"Maryland St & Whitney Place",,42.896129,-78.884031,1,0
4453,32520,"Maryvale Dr & Beach Rd",,42.932848,-78.762162,1,0
4457,32850,"McKinley Parkway & Downing St",,42.834859,-78.815241,1,0
4458,32552,"Maryvale Dr & Harlem Rd",,42.932338,-78.783672,1,0
4460,32560,"Maryvale Dr & Linda Dr",,42.932769,-78.756941,1,0
4461,32590,"Maryvale Dr & Union Rd",,42.932780,-78.755111,1,0
4462,32600,"Maryvale Dr & Union Rd",,42.932958,-78.754731,1,0
4463,32610,"Maryvale Dr & Unionvale Rd",,42.932758,-78.759793,1,0
4464,32620,"Maryvale Dr & Unionvale Rd",,42.932840,-78.759553,1,0
4465,32720,"McKinley Parkway & Aldrich Place",,42.832858,-78.815133,1,0
4466,32730,"McKinley Parkway & Aldrich Place",,42.832798,-78.815242,1,0
4467,32760,"McKinley Parkway & Bloomfield Ave",,42.845568,-78.816663,1,0
4469,32800,"McKinley Parkway & Choate Ave",,42.844579,-78.815453,1,0
4470,32810,"McKinley Parkway & Como Ave",,42.849859,-78.819900,1,0
4477,33710,"Michigan Ave & Genesee St",,42.891440,-78.865971,1,0
4484,33190,"McKinley Parkway & Tift St",,42.847089,-78.818423,1,0
4485,33850,"Michigan Ave & South Park Ave",,42.873228,-78.871812,1,0
4487,33870,"Michigan Ave & Sycamore St",,42.889179,-78.866712,1,0
4491,33910,"Michigan Ave & William St",,42.885359,-78.867951,1,0
4493,33923,"Milestrip Rd & Home Depot Plaza",,42.789688,-78.814732,1,0
4494,33930,"Milestrip Rd & McKinley Parkway",,42.789707,-78.811372,1,0
4495,33933,"Milestrip Rd & BJs Plaza",,42.789918,-78.814361,1,0
4496,36180,"Niagara St & Riverside Ave",,42.951359,-78.908850,1,0
4497,33946,"Milestrip Rd & South Park Ave",,42.789088,-78.823273,1,0
4498,33840,"Michigan Ave & South Park Ave",,42.872888,-78.871751,1,0
4500,32430,"Maryland St & Busti Ave",,42.893988,-78.888403,1,0
4502,33240,"McKinley Parkway & Woodside Ave",,42.841819,-78.814902,1,0
4503,33242,"McKinley Mall Entrance & Firestone",,42.783328,-78.810272,1,0
4504,33244,"McKinley Mall Exit & McKinley Parkway",,42.786238,-78.810753,1,0
4505,33250,"Mckoon Ave & College Ave",,43.122609,-79.050554,1,0
4506,33251,"Mckoon Ave & James Ave",,43.126437,-79.050114,1,0
4507,33252,"Mckoon Ave & James Ave",,43.126429,-79.050380,1,0
4508,33270,"Mckoon Ave & Maple Ave",,43.124538,-79.050170,1,0
4509,33280,"Mckoon Ave & Maple Ave",,43.124840,-79.050481,1,0
4510,33290,"Mckoon Ave & Monteagle St",,43.114479,-79.055440,1,0
4511,33610,"Michigan Ave & Cherry St",,42.892339,-78.865751,1,0
4515,33380,"Meadow Dr & Marcia Dr",,43.052308,-78.875960,1,0
4519,33430,"Broadway & Elm St",,42.900190,-78.493230,1,0
4524,33570,"Michigan Ave & Broadway",,42.886620,-78.867542,1,0
4527,31553,"Main St & Utica Station",,42.911469,-78.865744,1,0
4528,32450,"Maryland St & Cottage St",,42.897770,-78.880862,1,0
4529,31430,"Main St & Summer St",,42.904928,-78.868210,1,0
4530,31440,"Main St & Sunnyside Ave",,42.715029,-78.817573,1,0
4531,31450,"Main St & Sunnyside Ave",,42.715049,-78.817043,1,0
4532,31460,"Main St & South Ellicott St",,42.963509,-78.740182,1,0
4533,31470,"Main St & South Forest Rd",,42.960350,-78.759581,1,0
4534,31471,"Transit Rd & Tennyson Rd",,42.971209,-78.697014,1,0
4535,31480,"Main St & Traffic Circle",,42.767867,-78.628253,1,0
